Sno,WT1:U-1,WT1:I-1,WT1:P-1,WT1:S-1,WT1:Q-1,WT1:PF-1,WT1:Phi-1,Class,R,pdiff,sdiff,qdiff,rdiff,Device
111582,236.47,4.887,1130,1160,237,0.9787,11.85,4,40.168167148,0,0,-1,0.0341449908,NN
111583,236.47,4.882,1130,1160,236,0.9789,11.79,4,40.2023121387,0,-10,-4,0.0667614308,NN
111584,236.46,4.872,1130,1150,232,0.9795,11.63,4,40.2690735695,0,0,2,-0.0377023548,NN
111585,236.48,4.878,1130,1150,234,0.9792,11.7,4,40.2313712147,0,10,3,-0.0530121184,NN
111586,236.53,4.887,1130,1160,237,0.9788,11.82,4,40.1783590963,0,-10,-2,0.0478313799,NN
111587,236.53,4.88,1130,1150,235,0.9791,11.73,4,40.2261904762,0,0,-1,0.0137686797,NN
111588,236.45,4.876,1130,1150,234,0.9791,11.73,4,40.2399591559,0,0,1,-0.0205340836,NN
111589,236.45,4.879,1130,1150,235,0.9791,11.74,4,40.2194250723,0,0,-2,0.0342351252,NN
111590,236.45,4.874,1130,1150,233,0.9793,11.67,4,40.2536601975,0,0,-1,0.0274779862,NN
111591,236.41,4.869,1130,1150,232,0.9795,11.62,4,40.2811381837,0,0,2,-0.0394771898,NN
111592,236.46,4.876,1130,1150,234,0.9792,11.69,4,40.2416609939,0,0,-1,0.0051475168,NN
111593,236.45,4.875,1130,1150,233,0.9793,11.68,4,40.2468085106,0,0,0,0.0067653491,NN
111594,236.53,4.876,1130,1150,233,0.9794,11.66,4,40.2535738598,0,0,1,-0.0153570825,NN
111595,236.48,4.877,1130,1150,234,0.9792,11.7,4,40.2382167773,0,0,0,0.003361991,NN
111596,236.54,4.878,1130,1150,234,0.9792,11.71,4,40.2415787683,0,0,1,-0.0255556351,NN
111597,236.43,4.879,1130,1150,235,0.9791,11.73,4,40.2160231332,0,0,-1,0.0170096955,NN
111598,236.53,4.879,1130,1150,234,0.9792,11.7,4,40.2330328287,0,0,1,-0.0204477947,NN
111599,236.45,4.88,1130,1150,235,0.979,11.75,4,40.212585034,0,0,-2,0.0410319873,NN
111600,236.49,4.875,1130,1150,233,0.9794,11.66,4,40.2536170213,0,0,3,-0.0478696994,NN
111601,236.45,4.881,1130,1150,236,0.979,11.77,4,40.2057473219,0,0,-2,0.0120138214,NN
111602,236.4,4.878,1130,1150,234,0.9791,11.73,4,40.2177611432,0,0,2,-0.0204822317,NN
111603,236.36,4.88,1130,1150,236,0.9789,11.78,4,40.1972789116,0,10,3,-0.0682466535,NN
111604,236.36,4.89,1130,1160,239,0.9785,11.91,4,40.1290322581,0,-10,-3,0.0665459732,NN
111605,236.35,4.88,1130,1150,236,0.9789,11.79,4,40.1955782313,0,0,-1,0.0273246103,NN
111606,236.39,4.877,1130,1150,235,0.9791,11.74,4,40.2229028416,0,10,5,-0.1279393008,NN
111607,236.44,4.897,1130,1160,240,0.9783,11.95,4,40.0949635408,0,0,-1,0.0340249181,NN
111608,236.44,4.892,1130,1160,239,0.9784,11.94,4,40.1289884589,0,0,-3,0.0579274289,NN
111609,236.5,4.885,1130,1160,236,0.9789,11.8,4,40.1869158879,0,-10,-1,0.0274062758,NN
111610,236.42,4.879,1130,1150,235,0.979,11.77,4,40.2143221636,0,10,3,-0.0716833455,NN
111611,236.4,4.889,1130,1160,238,0.9785,11.89,4,40.1426388181,0,-10,-2,0.0614081127,NN
111612,236.44,4.881,1130,1150,236,0.9789,11.8,4,40.2040469308,0,0,-4,0.0769476196,NN
111613,236.53,4.872,1130,1150,232,0.9795,11.61,4,40.2809945504,0,0,1,-0.0290796568,NN
111614,236.48,4.875,1130,1150,233,0.9794,11.66,4,40.2519148936,0,10,3,-0.0547700942,NN
111615,236.52,4.884,1130,1160,236,0.979,11.77,4,40.1971447995,0,0,1,-0.0357722837,NN
111616,236.43,4.887,1130,1160,237,0.9787,11.84,4,40.1613725157,0,0,1,-0.0255721423,NN
111617,236.44,4.891,1130,1160,238,0.9785,11.9,4,40.1358003735,0,0,2,-0.0255374388,NN
111618,236.45,4.895,1130,1160,240,0.9783,11.95,4,40.1102629347,0,-10,-5,0.093818698,NN
111619,236.4,4.88,1130,1150,235,0.979,11.76,4,40.2040816327,0,10,3,-0.0683273479,NN
111620,236.52,4.893,1130,1160,238,0.9786,11.88,4,40.1357542847,0,0,0,0.0238924544,NN
111621,236.46,4.888,1130,1160,238,0.9787,11.86,4,40.1596467391,0,0,2,-0.039226115,NN
111622,236.55,4.896,1130,1160,240,0.9783,11.96,4,40.1204206242,0,-10,-5,0.0939015395,NN
111623,236.42,4.879,1130,1150,235,0.979,11.77,4,40.2143221636,0,0,-2,0.0565005242,NN
111624,236.43,4.871,1130,1150,233,0.9792,11.69,4,40.2708226878,0,0,2,-0.042815201,NN
111625,236.42,4.877,1130,1150,235,0.979,11.75,4,40.2280074868,0,0,0,-0.00003879,NN
111626,236.46,4.878,1130,1150,235,0.9791,11.74,4,40.2279686968,0,0,0,-0.0119823023,NN
111627,236.47,4.88,1130,1150,235,0.979,11.77,4,40.2159863946,0,10,2,-0.0273071493,NN
111628,236.43,4.883,1130,1160,237,0.9787,11.85,4,40.1886792453,0,-10,-3,0.0496186271,NN
111629,236.4,4.875,1130,1150,234,0.9791,11.73,4,40.2382978723,0,0,1,-0.0068872887,NN
111630,236.44,4.877,1130,1150,235,0.9791,11.74,4,40.2314105836,0,0,0,-0.0170519582,NN
111631,236.38,4.878,1130,1150,235,0.979,11.76,4,40.2143586254,0,0,0,-0.0034025179,NN
111632,236.36,4.878,1130,1150,235,0.979,11.78,4,40.2109561075,0,0,-2,0.0582091395,NN
111633,236.38,4.87,1130,1150,233,0.9794,11.65,4,40.269165247,0,10,4,-0.0975133096,NN
111634,236.37,4.884,1130,1160,237,0.9787,11.84,4,40.1716519375,0,0,0,0.0016700676,NN
111635,236.42,4.885,1130,1160,237,0.9788,11.82,4,40.1733220051,0,-10,-1,0.0188548657,NN
111636,236.33,4.88,1130,1150,236,0.9789,11.8,4,40.1921768707,0,0,-1,0.039312491,NN
111637,236.36,4.875,1130,1150,235,0.979,11.76,4,40.2314893617,0,10,3,-0.0735141621,NN
111638,236.41,4.887,1130,1160,238,0.9786,11.86,4,40.1579751996,0,0,1,-0.0357548635,NN
111639,236.36,4.891,1130,1160,239,0.9784,11.93,4,40.1222203361,0,0,-1,0.0374535215,NN
111640,236.42,4.887,1130,1160,238,0.9786,11.87,4,40.1596738577,0,-10,-3,0.0598258871,NN
111641,236.37,4.877,1130,1150,235,0.9789,11.79,4,40.2194997448,0,0,1,-0.0136824289,NN
111642,236.37,4.879,1130,1150,236,0.9788,11.81,4,40.2058173159,0,0,-2,0.0445659238,NN
111643,236.31,4.871,1130,1150,234,0.9791,11.73,4,40.2503832397,0,10,5,-0.123027152,NN
111644,236.31,4.889,1130,1160,239,0.9784,11.93,4,40.1273560876,0,0,2,-0.0680239974,NN
111645,236.31,4.899,1130,1160,241,0.978,12.03,4,40.0593320902,0,0,-3,0.0901752153,NN
111646,236.32,4.886,1130,1160,238,0.9785,11.9,4,40.1495073055,0,-10,-1,0.0289730617,NN
111647,236.37,4.883,1130,1150,237,0.9786,11.87,4,40.1784803672,0,10,4,-0.0987517836,NN
111648,236.27,4.895,1130,1160,241,0.9781,12,4,40.0797285835,0,-10,-4,0.1192510083,NN
111649,236.37,4.88,1130,1150,237,0.9787,11.84,4,40.1989795918,0,10,2,-0.0580388549,NN
111650,236.39,4.889,1130,1160,239,0.9783,11.95,4,40.140940737,0,-10,-1,0.023913104,NN
111651,236.33,4.884,1130,1150,238,0.9785,11.91,4,40.1648538409,0,10,1,-0.0188188605,NN
111652,236.42,4.889,1130,1160,239,0.9785,11.91,4,40.1460349805,0,-10,-2,0.0478096038,NN
111653,236.38,4.881,1130,1150,237,0.9787,11.86,4,40.1938445843,0,0,0,0.0034007822,NN
111654,236.4,4.881,1130,1150,237,0.9788,11.83,4,40.1972453664,0,10,0,-0.0170958083,NN
111655,236.42,4.884,1130,1160,237,0.9787,11.85,4,40.1801495581,0,-10,-3,0.0615937173,NN
111656,236.38,4.874,1130,1150,234,0.9791,11.74,4,40.2417432755,0,0,-1,0.008597324,NN
111657,236.35,4.872,1130,1150,233,0.9792,11.7,4,40.2503405995,0,0,2,-0.0359454999,NN
111658,236.34,4.877,1130,1150,235,0.9789,11.78,4,40.2143950995,0,0,2,-0.0393143584,NN
111659,236.35,4.883,1130,1150,237,0.9787,11.86,4,40.1750807411,0,10,1,-0.0392111759,NN
111660,236.32,4.888,1130,1160,238,0.9785,11.9,4,40.1358695652,0,0,2,-0.0306778448,NN
111661,236.38,4.894,1130,1160,240,0.9782,11.98,4,40.1051917204,0,-10,-2,0.0613616447,NN
111662,236.34,4.884,1130,1150,238,0.9785,11.89,4,40.1665533651,0,0,-1,0.037632444,NN
111663,236.28,4.877,1130,1150,237,0.9787,11.85,4,40.2041858091,0,0,0,-0.0136448087,NN
111664,236.24,4.878,1130,1150,237,0.9786,11.87,4,40.1905410003,0,10,5,-0.1193062649,NN
111665,236.26,4.896,1130,1160,242,0.9779,12.07,4,40.0712347354,0,0,1,-0.0390368029,NN
111666,236.23,4.901,1130,1160,243,0.9776,12.14,4,40.0321979326,0,0,-4,0.0985543174,NN
111667,236.33,4.889,1130,1160,239,0.9783,11.95,4,40.13075225,0,-10,-1,0.0204796957,NN
111668,236.29,4.885,1130,1150,238,0.9786,11.89,4,40.1512319456,0,0,-2,0.0597959645,NN
111669,236.28,4.876,1130,1150,236,0.9789,11.8,4,40.2110279101,0,0,-1,0.0171348687,NN
111670,236.26,4.873,1130,1150,235,0.9789,11.79,4,40.2281627788,0,0,-2,0.0427983664,NN
111671,236.31,4.868,1130,1150,233,0.9792,11.7,4,40.2709611452,0,0,0,0.0102249489,NN
111672,236.37,4.868,1130,1150,233,0.9793,11.67,4,40.2811860941,0,0,0,0.0051612726,NN
111673,236.36,4.867,1130,1150,233,0.9793,11.68,4,40.2863473666,0,0,1,-0.0343466855,NN
111674,236.4,4.873,1130,1150,234,0.9791,11.73,4,40.2520006811,0,0,1,-0.034165419,NN
111675,236.32,4.876,1130,1150,235,0.9789,11.78,4,40.2178352621,0,0,-1,0.0290572971,NN
111676,236.37,4.873,1130,1150,234,0.9791,11.74,4,40.2468925592,0,0,0,0.001745043,NN
111677,236.34,4.872,1130,1150,234,0.9791,11.73,4,40.2486376022,0,0,-3,0.066954346,NN
111678,236.33,4.862,1130,1150,231,0.9795,11.62,4,40.3155919481,0,0,2,-0.0617588987,NN
111679,236.29,4.87,1130,1150,233,0.9792,11.71,4,40.2538330494,0,0,1,-0.0017465224,NN
111680,236.32,4.871,1130,1150,234,0.9791,11.73,4,40.252086527,0,0,1,-0.0068966751,NN
111681,236.36,4.873,1130,1150,235,0.9791,11.75,4,40.2451898519,0,0,-1,-0.0034054146,NN
111682,236.34,4.873,1130,1150,234,0.9791,11.73,4,40.2417844373,0,0,-1,0.0222700772,NN
111683,236.35,4.87,1130,1150,233,0.9792,11.7,4,40.2640545145,0,0,2,-0.0427402482,NN
111684,236.26,4.874,1130,1150,235,0.979,11.77,4,40.2213142663,0,0,1,-0.0154969504,NN
111685,236.37,4.879,1130,1150,236,0.9789,11.79,4,40.2058173159,0,0,-2,0.0462262809,NN
111686,236.36,4.872,1130,1150,234,0.9792,11.7,4,40.2520435967,0,0,0,-0.01873297,NN
111687,236.25,4.872,1130,1150,234,0.9791,11.74,4,40.2333106267,0,0,0,0.0240172533,NN
111688,236.23,4.868,1130,1150,234,0.9791,11.73,4,40.25732788,0,0,0,-0.0137577898,NN
111689,236.27,4.871,1130,1150,234,0.979,11.75,4,40.2435700903,0,0,3,-0.0563997653,NN
111690,236.18,4.877,1130,1150,237,0.9787,11.85,4,40.187170325,0,0,-2,0.0324415238,NN
111691,236.25,4.874,1130,1150,235,0.9789,11.79,4,40.2196118488,0,0,-3,0.0684890717,NN
111692,236.33,4.866,1130,1150,232,0.9794,11.65,4,40.2881009206,0,0,2,-0.0342246214,NN
111693,236.25,4.869,1130,1150,234,0.9792,11.71,4,40.2538762992,0,0,3,-0.0753048706,NN
111694,236.25,4.88,1130,1150,237,0.9787,11.85,4,40.1785714286,0,0,-2,0.0410404203,NN
111695,236.25,4.874,1130,1150,235,0.979,11.77,4,40.2196118488,0,0,0,-0.0154260397,NN
111696,236.28,4.877,1130,1150,235,0.9789,11.78,4,40.2041858091,0,0,2,-0.0392478734,NN
111697,236.21,4.881,1130,1150,237,0.9787,11.85,4,40.1649379357,0,0,1,-0.0102549509,NN
111698,236.23,4.883,1130,1150,238,0.9784,11.92,4,40.1546829849,0,0,-3,0.0803706687,NN
111699,236.22,4.871,1130,1150,235,0.9789,11.78,4,40.2350536536,0,0,2,-0.0427786833,NN
111700,236.21,4.877,1130,1150,237,0.9786,11.87,4,40.1922749702,0,0,-3,0.0513781223,NN
111701,236.19,4.869,1130,1150,234,0.979,11.75,4,40.2436530925,0,0,1,-0.0136309422,NN
111702,236.11,4.869,1130,1150,235,0.9789,11.78,4,40.2300221503,0,0,1,-0.0223272235,NN
111703,236.18,4.874,1130,1150,236,0.9787,11.85,4,40.2076949268,0,0,1,-0.0238651396,NN
111704,236.08,4.875,1130,1150,237,0.9786,11.87,4,40.1838297872,0,0,-2,0.0410041422,NN
111705,236.16,4.871,1130,1150,235,0.9789,11.78,4,40.2248339295,-10,0,-2,0.0549340678,NN
111706,236.12,4.862,1120,1150,233,0.9792,11.7,4,40.2797679973,10,0,2,-0.0412265081,NN
111707,236.16,4.869,1130,1150,235,0.979,11.77,4,40.2385414892,0,0,2,-0.0582080424,NN
111708,236.18,4.878,1130,1150,237,0.9786,11.86,4,40.1803334468,0,0,2,-0.0358002041,NN
111709,236.09,4.881,1130,1150,239,0.9783,11.95,4,40.1445332426,0,0,0,-0.0188325462,NN
111710,236.22,4.887,1130,1150,239,0.9783,11.97,4,40.1257006964,0,0,0,-0.0050754841,NN
111711,236.15,4.886,1130,1150,239,0.9782,11.98,4,40.1206252124,0,0,-1,0.0221348148,NN
111712,236.2,4.884,1130,1150,238,0.9784,11.93,4,40.1427600272,0,10,3,-0.040892455,NN
111713,236.2,4.89,1130,1160,241,0.978,12.04,4,40.1018675722,0,-10,-3,0.0664711457,NN
111714,236.23,4.881,1130,1150,238,0.9785,11.9,4,40.1683387179,0,0,1,-0.0170039109,NN
111715,236.13,4.881,1130,1150,239,0.9783,11.95,4,40.151334807,0,0,-1,0.0101748836,NN
111716,236.23,4.882,1130,1150,238,0.9784,11.93,4,40.1615096906,0,0,-3,0.0718804287,NN
111717,236.17,4.87,1130,1150,235,0.9789,11.79,4,40.2333901193,0,0,2,-0.039380589,NN
111718,236.18,4.876,1130,1150,237,0.9786,11.86,4,40.1940095303,0,0,1,-0.0307164532,NN
111719,236.12,4.879,1130,1150,238,0.9785,11.91,4,40.1632930771,0,0,3,-0.0698986128,NN
111720,236.11,4.889,1130,1150,241,0.978,12.03,4,40.0933944643,0,10,-1,0.0118865682,NN
111721,236.18,4.889,1130,1160,240,0.9781,12.02,4,40.1052810324,0,-10,-3,0.0956384295,NN
111722,236.1,4.873,1130,1150,237,0.9786,11.88,4,40.2009194619,0,0,-1,0.0067754649,NN
111723,236.18,4.874,1130,1150,236,0.9787,11.84,4,40.2076949268,0,0,0,0.0068827299,NN
111724,236.14,4.872,1130,1150,236,0.9787,11.84,4,40.2145776567,0,0,2,-0.0598420675,NN
111725,236.15,4.881,1130,1150,238,0.9784,11.92,4,40.1547355892,0,0,1,-0.0238722309,NN
111726,236.13,4.884,1130,1150,239,0.9783,11.96,4,40.1308633583,0,0,-1,0.0460675706,NN
111727,236.16,4.878,1130,1150,238,0.9785,11.91,4,40.1769309289,0,0,-1,0.0103031137,NN
111728,236.1,4.875,1130,1150,237,0.9785,11.89,4,40.1872340426,0,0,3,-0.0751035635,NN
111729,236.1,4.886,1130,1150,240,0.9781,12,4,40.1121304791,0,10,1,-0.0153562856,NN
111730,236.17,4.89,1130,1160,241,0.978,12.05,4,40.0967741935,0,-10,-3,0.0528856704,NN
111731,236.08,4.88,1130,1150,238,0.9784,11.93,4,40.1496598639,0,10,4,-0.085198456,NN
111732,236.18,4.895,1130,1160,242,0.9778,12.09,4,40.064461408,0,-10,-2,0.0681240076,NN
111733,236.1,4.883,1130,1150,240,0.9782,11.99,4,40.1325854156,0,10,2,-0.0647313019,NN
111734,236.2,4.895,1130,1160,242,0.9779,12.07,4,40.0678541137,0,0,0,0.0051014344,NN
111735,236.19,4.894,1130,1160,242,0.9778,12.11,4,40.072955548,0,0,0,-0.0169664065,NN
111736,236.09,4.894,1130,1160,242,0.9778,12.11,4,40.0559891415,0,0,0,0.0271885872,NN
111737,236.13,4.891,1130,1160,242,0.9777,12.12,4,40.0831777287,0,-10,-3,0.059606565,NN
111738,236.16,4.883,1130,1150,239,0.9783,11.96,4,40.1427842937,0,0,0,-0.0119654014,NN
111739,236.21,4.886,1130,1150,239,0.9782,11.98,4,40.1308188923,0,0,1,-0.0169894665,NN
111740,236.11,4.886,1130,1150,240,0.9781,12.01,4,40.1138294258,0,0,0,0.0084947333,NN
111741,236.16,4.886,1130,1150,240,0.9781,12.02,4,40.122324159,0,10,2,-0.0323716811,NN
111742,236.21,4.892,1130,1160,242,0.9778,12.09,4,40.0899524779,0,0,0,0.0187247168,NN
111743,236.2,4.889,1130,1160,242,0.9779,12.08,4,40.1086771948,0,0,0,-0.0391031238,NN
111744,236.13,4.893,1130,1160,242,0.9778,12.11,4,40.0695740709,0,0,-1,0.0153011625,NN
111745,236.14,4.891,1130,1160,241,0.978,12.04,4,40.0848752334,0,-10,0,0.0476651234,NN
111746,236.18,4.885,1130,1150,241,0.978,12.03,4,40.1325403568,0,0,-6,0.1179282068,NN
111747,236.23,4.869,1130,1150,235,0.9789,11.79,4,40.2504685636,0,0,3,-0.085474517,NN
111748,236.13,4.879,1130,1150,238,0.9784,11.92,4,40.1649940466,0,0,2,-0.0477866405,NN
111749,236.17,4.887,1130,1150,240,0.9781,12.01,4,40.1172074061,0,0,-2,0.0511313118,NN
111750,236.23,4.881,1130,1150,238,0.9784,11.93,4,40.1683387179,0,0,0,-0.013655733,NN
111751,236.23,4.883,1130,1150,238,0.9785,11.91,4,40.1546829849,0,0,0,-0.0051502746,NN
111752,236.28,4.885,1130,1150,238,0.9785,11.91,4,40.1495327103,0,0,-1,0.0564247365,NN
111753,236.21,4.875,1130,1150,237,0.9786,11.87,4,40.2059574468,0,0,2,-0.0530002748,NN
111754,236.26,4.884,1130,1150,239,0.9783,11.96,4,40.152957172,0,0,0,0.0068252519,NN
111755,236.26,4.883,1130,1150,239,0.9784,11.93,4,40.1597824239,0,0,1,-0.0238666917,NN
111756,236.24,4.886,1130,1150,240,0.9782,11.99,4,40.1359157322,0,0,-1,0.0256214213,NN
111757,236.19,4.881,1130,1150,239,0.9784,11.94,4,40.1615371535,0,0,-2,0.0187349553,NN
111758,236.26,4.88,1130,1150,237,0.9786,11.87,4,40.1802721088,0,0,0,0.0205106034,NN
111759,236.26,4.877,1130,1150,237,0.9787,11.84,4,40.2007827123,0,0,-3,0.0514756821,NN
111760,236.16,4.867,1130,1150,234,0.979,11.75,4,40.2522583944,0,0,-1,0.0376461076,NN
111761,236.26,4.864,1130,1150,233,0.9793,11.67,4,40.289904502,0,0,4,-0.1215371551,NN
111762,236.19,4.88,1130,1150,237,0.9786,11.88,4,40.1683673469,0,0,0,0.0016428537,NN
111763,236.28,4.882,1130,1150,237,0.9786,11.88,4,40.1700102006,0,0,1,0.0103232461,NN
111764,236.18,4.878,1130,1150,238,0.9785,11.9,12,40.1803334468,0,10,3,-0.092063204,NN
111765,236.16,4.891,1130,1160,241,0.978,12.05,12,40.0882702427,50,50,24,-1.5560253448,FON
111766,236.01,5.125,1180,1210,265,0.9758,12.64,12,38.532244898,80,80,20,-2.1000297179,NN
111767,235.68,5.469,1260,1290,285,0.9753,12.76,12,36.4322151801,0,0,1,-0.0388231776,NN
111768,235.72,5.477,1260,1290,286,0.9752,12.8,12,36.3933920025,0,0,-1,0.0327513844,NN
111769,235.75,5.472,1260,1290,285,0.9754,12.74,12,36.4261433869,0,0,0,-0.0327513844,NN
111770,235.72,5.477,1260,1290,285,0.9753,12.76,12,36.3933920025,0,0,-2,0.0490940829,NN
111771,235.71,5.468,1260,1290,283,0.9756,12.67,12,36.4424860853,0,0,0,-0.0004458999,NN
111772,235.78,5.47,1260,1290,283,0.9757,12.66,12,36.4420401855,0,0,1,-0.0271498549,NN
111773,235.75,5.474,1260,1290,284,0.9756,12.69,12,36.4148903306,0,0,-4,0.0697143422,NN
111774,235.8,5.463,1260,1290,280,0.9761,12.55,12,36.4846046728,0,0,-2,0.0127629333,NN
111775,235.7,5.458,1260,1290,278,0.9763,12.5,12,36.4973676061,0,0,1,-0.0174047405,NN
111776,235.77,5.463,1260,1290,279,0.9762,12.52,12,36.4799628655,0,0,-1,0.0220501416,NN
111777,235.73,5.458,1260,1290,278,0.9763,12.49,12,36.5020130071,0,0,0,-0.0020904425,NN
111778,235.68,5.457,1260,1290,278,0.9763,12.49,12,36.4999225647,0,0,0,0.0051873765,NN
111779,235.75,5.458,1260,1290,278,0.9764,12.48,12,36.5051099412,0,0,5,-0.0952890641,NN
111780,235.79,5.476,1260,1290,283,0.9756,12.68,12,36.4098208771,0,0,3,-0.0445015312,NN
111781,235.72,5.482,1260,1290,286,0.9753,12.77,12,36.3653193459,0,0,-1,-0.0100927039,NN
111782,235.8,5.486,1260,1290,285,0.9754,12.73,12,36.355226642,0,0,0,0.0199083264,NN
111783,235.82,5.483,1260,1290,285,0.9754,12.73,12,36.3751349684,0,0,-2,0.037220244,NN
111784,235.77,5.475,1260,1290,283,0.9756,12.68,12,36.4123552124,0,0,1,-0.0205071345,NN
111785,235.71,5.477,1260,1290,284,0.9754,12.72,12,36.3918480778,0,0,0,0.0087078209,NN
111786,235.73,5.476,1260,1290,284,0.9756,12.69,12,36.4005558987,0,0,3,-0.0520593682,NN
111787,235.72,5.485,1260,1290,287,0.9751,12.81,12,36.3484965305,0,0,-6,0.1212730691,NN
111788,235.85,5.467,1260,1290,281,0.976,12.58,12,36.4697695995,0,0,-3,0.0431540965,NN
111789,235.91,5.461,1260,1290,278,0.9764,12.47,12,36.512923696,0,0,4,-0.0648024652,NN
111790,235.71,5.467,1260,1290,282,0.9758,12.63,12,36.4481212309,0,0,4,-0.0801385042,NN
111791,235.81,5.484,1260,1290,286,0.9752,12.78,12,36.3679827267,0,10,1,-0.0187763775,NN
111792,235.87,5.489,1260,1300,287,0.9751,12.82,12,36.3492063492,0,-10,-2,0.0294389216,NN
111793,235.77,5.481,1260,1290,285,0.9753,12.76,12,36.3786452708,0,0,-3,0.0746633254,NN
111794,235.78,5.468,1260,1290,282,0.9758,12.63,12,36.4533085962,0,0,-4,0.0816975996,NN
111795,235.87,5.456,1260,1290,278,0.9764,12.46,12,36.5350061958,0,0,2,-0.0303622329,NN
111796,235.82,5.46,1260,1290,280,0.9761,12.54,12,36.5046439628,0,0,-1,0.028276254,NN
111797,235.82,5.455,1260,1290,279,0.9763,12.51,12,36.5329202169,0,0,0,-0.0179798236,NN
111798,235.85,5.459,1260,1290,279,0.9762,12.54,12,36.5149403932,0,0,-1,0.0133322636,NN
111799,235.79,5.455,1260,1290,278,0.9763,12.5,12,36.5282726569,0,0,-1,0.0210995335,NN
111800,235.78,5.451,1260,1290,277,0.9765,12.44,12,36.5493721904,0,0,0,-0.0025649988,NN
111801,235.8,5.452,1260,1290,277,0.9765,12.45,12,36.5468071916,0,0,0,0.0056652933,NN
111802,235.8,5.451,1260,1290,277,0.9765,12.44,12,36.5524724849,0,0,1,-0.0196144564,NN
111803,235.71,5.452,1260,1290,278,0.9763,12.49,12,36.5328580285,0,0,2,-0.0328580285,NN
111804,235.79,5.46,1260,1290,280,0.9761,12.54,12,36.5,0,0,0,0.0056510296,NN
111805,235.79,5.459,1260,1290,280,0.9761,12.55,12,36.5056510296,0,0,-1,0.0097586034,NN
111806,235.78,5.457,1260,1290,279,0.9761,12.54,12,36.515409633,0,0,-1,0.0226346875,NN
111807,235.78,5.453,1260,1290,278,0.9763,12.5,12,36.5380443205,0,0,0,0.0113823916,NN
111808,235.89,5.454,1260,1290,278,0.9764,12.47,12,36.5494267121,0,0,2,-0.0283610368,NN
111809,235.78,5.456,1260,1290,280,0.976,12.58,12,36.5210656753,0,0,-1,0.0113173429,NN
111810,235.78,5.454,1260,1290,279,0.9762,12.54,12,36.5323830183,0,0,-1,0.0345265801,NN
111811,235.82,5.449,1260,1290,278,0.9763,12.49,12,36.5669095984,-10,-10,-2,0.0340526863,NN
111812,235.82,5.443,1250,1280,276,0.9767,12.4,12,36.6009622847,0,0,1,-0.0185856169,NN
111813,235.81,5.446,1250,1280,277,0.9764,12.47,12,36.5823766677,0,0,0,0.0056760864,NN
111814,235.81,5.445,1250,1280,277,0.9764,12.47,12,36.5880527541,0,10,1,-0.0242444117,NN
111815,235.8,5.449,1250,1290,278,0.9763,12.51,12,36.5638083424,0,-10,0,0.0077088776,NN
111816,235.74,5.446,1250,1280,278,0.9763,12.5,12,36.57151722,0,0,-1,0.0237652133,NN
111817,235.82,5.444,1250,1280,277,0.9764,12.47,12,36.5952824333,0,0,0,0.0113614661,NN
111818,235.82,5.442,1250,1280,277,0.9765,12.45,12,36.6066438994,0,0,0,-0.0051541415,NN
111819,235.86,5.444,1250,1280,277,0.9765,12.45,12,36.6014897579,0,0,0,0.0092849665,NN
111820,235.81,5.441,1250,1280,277,0.9764,12.46,12,36.6107747244,0,0,-2,0.032060215,NN
111821,235.76,5.434,1250,1280,275,0.9766,12.41,12,36.6428349394,0,0,-1,0.013468496,NN
111822,235.81,5.433,1250,1280,274,0.9768,12.36,12,36.6563034354,0,0,-1,0.0165821367,NN
111823,235.88,5.432,1250,1280,273,0.977,12.32,12,36.6728855721,0,0,1,0.0020755476,NN
111824,235.82,5.43,1250,1280,274,0.9769,12.34,12,36.6749611198,0,0,0,-0.0046656299,NN
111825,235.79,5.43,1250,1280,274,0.9769,12.35,12,36.6702954899,0,0,-1,0.0233407323,NN
111826,235.83,5.427,1250,1280,273,0.977,12.31,12,36.6936362222,0,0,-2,0.0394687295,NN
111827,235.9,5.422,1250,1280,271,0.9773,12.23,12,36.7331049517,0,0,1,-0.0114105116,NN
111828,235.79,5.421,1250,1280,272,0.9772,12.27,12,36.7216944401,0,0,0,0.0015573898,NN
111829,235.8,5.421,1250,1280,272,0.9771,12.29,12,36.7232518299,0,0,0,0.0072479365,NN
111830,235.92,5.423,1250,1280,272,0.9771,12.28,12,36.7304997665,0,0,-2,0.0322807822,NN
111831,235.87,5.416,1250,1280,270,0.9774,12.21,12,36.7627805486,0,0,1,-0.0119624093,NN
111832,235.83,5.417,1250,1280,271,0.9772,12.26,12,36.7508181393,0,0,1,-0.0031167212,NN
111833,235.81,5.417,1250,1280,272,0.9771,12.3,12,36.7477014181,0,0,-2,0.0453105925,NN
111834,235.88,5.411,1250,1280,270,0.9774,12.19,12,36.7930120106,0,0,3,-0.0421938713,NN
111835,235.83,5.417,1250,1280,273,0.9769,12.33,12,36.7508181393,0,-10,-2,0.0381297221,NN
111836,235.67,5.406,1250,1270,271,0.9771,12.28,12,36.7889478614,0,10,2,-0.0287358252,NN
111837,235.78,5.414,1250,1280,273,0.9769,12.33,12,36.7602120362,0,0,-1,0.0234410601,NN
111838,235.82,5.411,1250,1280,272,0.977,12.31,12,36.7836530962,0,0,-1,0.02558824,NN
111839,235.8,5.406,1250,1280,271,0.9772,12.26,12,36.8092413362,0,0,1,-0.0041843673,NN
111840,235.81,5.407,1250,1280,272,0.977,12.3,12,36.8050569689,0,0,-1,0.0275999152,NN
